snippet,headline__main,year_mo,compound,negative,neutral,positive
This wittily animated feature by Liu Jian works as a gangster thriller and a commentary on modern materialism.,"Review: In ‘Have a Nice Day,’ a Follow-the-Money Tale in China",201801,0.1027,0,0.915,0.085
"Officials are investigating the causes of the crash, which took out the two central carriages of the commuter service.","Train Derails Near Milan, Killing at Least 3 and Injuring Dozens",201801,-0.4019,0.13,0.87,0
"The proposed trip, expected in March, comes amid warming ties between the two countries and heightened tensions over China’s territorial claims.",U.S. Plans to Send First Aircraft Carrier to Vietnam Since War’s End,201801,-0.2732,0.116,0.815,0.069
The Treasury secretary’s advocacy for a weak dollar heightened the sense of conflict between the U.S. and other countries at the World Economic Forum.,Mnuchin Takes on the Dollar at Davos: DealBook Briefing,201801,-0.5267,0.193,0.741,0.067
"Rebounding from a rough start, Cilic defeated Kyle Edmund and became the first Croat — man or woman — to reach the singles final of the tournament.",Marin Cilic Reaches Final of Australian Open,201801,-0.4588,0.11,0.851,0.039
This misfire from Dito Montiel mashes limp romance and artless satire in a tale of bottom-feeding Hollywood actors.,Review: Finding Unwanted Fame in ‘The Clapper’,201801,0.5574,0,0.816,0.184
The difficult family life of the Polish painter Zdzislaw Beksinski makes for an often funny but also harrowing and heartbreaking film.,"Review: In ‘The Last Family,’ a Polish Artist’s Tragic Home Life",201801,-0.5859,0.224,0.7,0.076
"In this documentary, the Israeli director Amos Gitai describes himself as an archaeologist of Israeli-Palestinian relations.",Review: ‘West of the Jordan River’ Examines the Mideast Peace Process,201801,0,0,1,0
Dakota Fanning plays a young woman with autism and a “Star Trek” fixation.,Review: Boldly Going Toward Independence in ‘Please Stand By’,201801,0.25,0,0.833,0.167
"The documentary, set in Chicago, follows the Orr Academy High School Spartans as they fight for success on and off the court.","Review: In ‘Shot in the Dark,’ Two Things Are Unforgiving: Life and Basketball",201801,0.2732,0.099,0.76,0.141
A teenage girl embarks on a videotaped crime spree to satisfy her voracious appetite for diner food and live-streamed provocation.,"Review: In ‘Like Me,’ Armed With a Camera and Queasifying Pranks",201801,-0.128,0.156,0.711,0.133
The documentary looks at the construction of the organization’s current Lincoln Center home.,Review: The Metropolitan Opera Celebrates Itself in ‘The Opera House’,201801,0,0,1,0
"When the former physician for the American gymnastics team pleaded guilty to sex crimes, the judge opened her courtroom to his accusers. More than 150 women came forward.",Listen to ‘The Daily’: The Doctor and the Judge,201801,-0.4215,0.094,0.906,0
A new study shows how weight loss can affect our bodies on a cellular level.,Big Data Comes to Dieting,201801,-0.3182,0.161,0.839,0
"Thursday: Advice for young journalists, female vaudevillians, and the marijuana debate.",New York Today: Maggie Haberman on Reporting,201801,0,0,1,0
Food has the potential to be some of the best medicine. But not the kind of sugar-laden drinks ubiquitous in hospitals.,Sugary Shakes in the Hospital Aren’t Good Medicine,201801,0.6369,0,0.826,0.174
"Nothing is more personal than a name, especially a name only a handful of beloved people will ever use.",Grandude? G-dawg? Nonny? Boomers Name Themselves,201801,0.5106,0,0.82,0.18
We actually understand this technology better than we understand human decision-making.,Artificial Intelligence’s ‘Black Box’ Is Nothing to Fear,201801,0.4404,0,0.775,0.225
His successful deployment of “truthful hyperbole” has got people thinking.,Is President Trump a Stealth Postmodernist or Just a Liar?,201801,0.5859,0,0.703,0.297
There are two issues at stake in the Russia investigation: our nation’s sovereignty and our nation’s soul.,Soul of a Nation,201801,0,0,1,0
Was there a conspiracy on the part of Trump’s inner circle to mislead federal officials?,Seeing Through the Fog in the Mueller Russia Probe,201801,-0.5267,0.207,0.793,0
Here’s what you need to know to start your day.,"Lawrence Nassar, Davos, Pope Francis: Your Thursday Briefing",201801,0,0,1,0
"With a two-hour round-trip commute, finding a home within walking distance of Grand Central Terminal was a priority.",An Apartment ‘in the Heart of Everything’,201801,0.4588,0,0.824,0.176
"Visitors to the post-disaster island found many artists eager to help one another, and their communities.","In Puerto Rico, Artists Rebuild and Reach Out",201801,0.6369,0,0.729,0.271
"A novel approach to this year’s N.B.A. All-Star game, with captains picking the teams, was undermined in an effort to protect players’ feelings.",Does an N.B.A. All-Star Draft Held in Private Make a Sound?,201801,0.34,0.095,0.72,0.186
How much do gassy cows contribute to global warming? Also: The Trump administration misses a deadline for a climate report.,"The Meat Question, by the Numbers",201801,-0.0772,0.097,0.821,0.082
Norway is an affordable destination for budget travelers eager to score luxurious digs and once-in-a-lifetime experiences without breaking the bank.,How to Have a Luxury Vacation in Norway for Less,201801,0.6486,0,0.773,0.227
"A slice of the public bucks popular sentiment for young undocumented immigrants, underscoring the conflicted feelings over the issue that has stymied Congress for years.",Most Americans Want Legal Status for ‘Dreamers.’ These People Don’t.,201801,0.4215,0,0.891,0.109
The postmodern fiction writer Robert Coover (who once had ambitions to be a graphic novelist) saves his real reading and writing for after midnight.,Robert Coover: By the Book,201801,0,0,1,0
The recent history of phat ka-phrao shows how a dish can persist even as its ingredients shift.,A Garlicky Stir-Fry With Basil Leaves From Bangkok,201801,0,0,1,0
"In a posthumous collection, “The Largesse of the Sea Maiden,” Johnson continues the preoccupation that haunted his career.",Denis Johnson’s Death-Infused Last Stories,201801,-0.4767,0.162,0.838,0
"This film, part of Netflix’s docu-series “Dirty Money,” argues that the success the president used as a campaign plank was largely set dressing.",Review: ‘The Confidence Man’ Finds Trump’s Business Image Was Made for TV,201801,0.2732,0.099,0.76,0.141
"In the years before same-sex marriage was legalized, some gay men and women considered weddings to be the ultimate celebration of heterosexuality itself, leading them to feel awkward, and sometimes unwelcome.",When Gay People Dreaded an Invitation to Straight Weddings,201801,-0.5106,0.129,0.871,0
"A new generation of chefs is championing locally sourced menus, and a relaxation of liquor production laws has led to a boom in microbreweries.","36 Hours in Calgary, Alberta",201801,0.7351,0,0.754,0.246
Are we taking gun violence more or less seriously today?,Are We Becoming ‘Numb’ to School Shootings?,201801,-0.8004,0.539,0.461,0
"With President Trump heading to the World Economic Forum, Mr. Kimmel said he may not be ideal for a message of openness.",Jimmy Kimmel Gets Ready for Trump’s Davos Speech,201801,-0.0966,0.115,0.786,0.099
Sometimes it seems as if we’re living under a constant barrage of heavy news. But it isn’t all bad out there.,"The Week in Good News: A Parrot Coach, Pastry Chefs and a Sparkling Taj Mahal",201801,-0.5423,0.156,0.844,0
"João Pina’s photographs of Rio de Janeiro show how life remained a struggle for many residents during Brazil’s boom years. His book’s title? “46570,” a reference to the number of murders in the city in the decade...",Grasping Rio’s Beauty and Tragedy,201801,-0.7184,0.159,0.808,0.033
What is at stake as lawmakers debate a resolution about DACA?,Teaching Activities for: ‘DACA May Be the Most Talked About Policy in Washington. Here’s a Breakdown.’,201801,0,0,1,0
João Pina’s photographs of Rio de Janeiro show how life remained a struggle for many residents during Brazil’s boom years.,Grasping Rio’s Beauty and Tragedy,201801,-0.3182,0.113,0.887,0
What story could this image tell?,Basketball,201801,0,0,1,0
"“Text neck” is becoming a medical issue suffered by countless people, and the way we hang our heads has other health risks, too.",Keep Your Head Up: How Smartphone Addiction Kills Manners and Moods,201801,-0.6486,0.209,0.791,0
Patrick Brown’s resignation threw the Progressive Conservative Party of Ontario into disarray after two women said he made advances on them when they were teenagers.,Ontario’s Opposition Leader Quits Over Sexual Misconduct Allegations,201801,0.128,0.079,0.824,0.097
This word has appeared in 21 articles on nytimes.com in the past year.,Word + Quiz: digression,201801,0,0,1,0
Watch past performances from this year’s Oscar-nominated actors. And “RuPaul’s Drag Race All Stars” returns.,What’s on TV Thursday: ‘RuPaul’s Drag Race All Stars’ and ‘The Good Place’,201801,-0.2263,0.119,0.881,0
Germany must end Chinese meddling in its hard-earned democracy.,China Reaches Into the Heart of Europe,201801,0,0,1,0
"Wozniacki collapsed in the semifinals at the Australian Open in 2011, but she avoided a repeat on Thursday, beating Elise Mertens in straight sets. She will face Simona Halep in the final.",Caroline Wozniacki and Simona Halep Flirt With Disaster Before Reaching Final,201801,-0.743,0.228,0.711,0.062
Is the holiday a time when people of all backgrounds feel they belong or a day that celebrates colonization without regard for the colonized?,Australia Day’s Multicultural Significance,201801,0.7506,0,0.758,0.242
"Footage of a Nov. 17 shooting shows several minutes of a stop-and-go chase, which ends with the driver, Bijan Ghaisar, being shot at close range.",Video Shows U.S. Park Police Firing 9 Times in Fatal Shooting of Driver,201801,0,0,1,0
Here’s what you need to know to start your day.,"Davos, Donald Trump, Syria: Your Thursday Briefing",201801,0,0,1,0
"A diverse group of Australians in western Sydney add their voices to the debate over colonization and Australia Day, the country’s biggest holiday. ",Should Australia Commemorate White Settlement?,201801,0.4019,0,0.886,0.114
"Corrections appearing in print on Thursday, January 25, 2018.","Corrections: January 25, 2018.",201801,0,0,1,0
"Scandinavia is known for its innovative craft brews, but in Stockholm, there's a trend of less is more: new bars and bottle shops stocked exclusively with low-alcohol beers.",The Buzz in Stockholm Is Craft Beer With Less Buzz,201801,0.2382,0,0.93,0.07
