snippet,headline__main,year_mo,compound,negative,neutral,positive
"DAYTON--Robert. Robert Dayton, whose career spanned decades in support of a vibrant downtown Minneapolis, MN, died on January 17th. He was 73 years old. A great-grandson of the founder of Daytons, Bob carried on the family retail and community-ori...","Paid Notice: Deaths  DAYTON, ROBERT",201601,0.3612,0.082,0.778,0.14
"CHASIN--Dr. Mark, 73. On January 22, 2016 of Monroe, NJ, formerly of Manalapan, NJ. Pre-deceased by his wife Rena in 2003, now beloved husband to Reva SternChasin, amazing father to Jeff (Lisa), Larry (Andrea), and Marni (Lee) and adored grandfath...","Paid Notice: Deaths  CHASIN, DR",201601,0.872,0,0.789,0.211
"Victoria Azarenka of Belarus routed Naomi Osaka of Japan, 6-1, 6-1, and the path in her draw became easier when Garbiñe Muguruza was upset by Barbora Strycova, 6-3, 6-2.",Azarenka Advances to Round of 16; Third-Ranked Muguruza Is Ousted,201601,0.0516,0.08,0.833,0.086
"The councilman, a Democrat, posted his coming out statement to Twitter on Friday afternoon.",Flood of Support After Bronx Councilman James Vacca Reveals on Twitter He Is Gay,201601,0,0,1,0
"After a foul was called on Robin Lopez and he was ejected from the game, the Knicks withered. The Clippers went on to win, 116-88, at Madison Square Garden.","Knicks Lose Their Cool, and a Game Slips Away",201601,0.5859,0,0.877,0.123
Gordon Hayward led the Jazz with 21 points to extend the Nets’ losing streak.,Jazz Send the Nets to Their Fifth Loss in a Row,201601,-0.2263,0.16,0.736,0.104
"Firefighters found the body of Romulo Heras, 61, inside an apartment in East New York shortly after 9 a.m. on Friday.",Death of Man in Brooklyn Fire Is Called a Homicide,201601,0,0,1,0
"Mariano Rajoy’s decision, after an week of talks between King Felipe VI and the leaders of Spain’s main parties, prolongs the country’s political deadlock.",Spain’s Acting Prime Minister Declines Invitation to Form Government,201601,0.0772,0.089,0.812,0.1
"In a new ad, Senator Cruz attacks Mr. Trump over a decades-old battle to expand his casino in Atlantic City, portraying his wealth as a product of government overreach.",Ted Cruz Condemns Donald Trump for His Use of Eminent Domain,201601,0,0.167,0.667,0.167
"The show was best when it left us with doubts, not answers.",‘The X-Files’ in the Age of Truthers,201601,0.4588,0.134,0.61,0.256
"The Azerty keyboard, whose shortcomings make it hard to type common characters, has never been standardized, and the Culture Ministry has asked for changes.",France Plans a New Keyboard to Shift Control to Typists,201601,-0.1027,0.057,0.943,0
Reactions were varied after the Academy of Motion Picture Arts and Sciences said it was taking steps to double the number of female and minority members by 2020.,Academy Members Respond to Swift Changes for Board,201601,0.0772,0,0.954,0.046
"The detail emerged in a Westchester County court in the case against Julius Reich, who has been charged with second-degree murder in the death of Dr. Robin Goldman, his wife.","Scarsdale Man Stabbed Wife 21 Times, Prosecutor Says",201601,-0.886,0.286,0.714,0
Miller scored twice in the second period and Henrik Lundqvist made 30 saves on Friday night to lead the visiting Rangers to a 4-1 win over the Carolina Hurricanes.,J. T. Miller Leads Rangers Over the Hurricanes,201601,0.5859,0,0.877,0.123
Newly disclosed documents conflict with Iran’s claim it knew nothing about the consultant Mr. Levinson who disappeared in Iran in 2007.,"Clues Emerge on Robert Levinson, C.I.A. Consultant Who Vanished in Iran",201601,-0.4939,0.181,0.819,0
"In two radio interviews, Seattle General Manager John Schneider said running back Marshawn Lynch, 29, was “leaning toward retirement” after an injury-plagued 2015 season.","Marshawn Lynch May End His Career, Seahawks Executive Says",201601,0,0,1,0
The Litvinenko killing was old school. Russia is now relying on character assassination online to attack opponents with impunity.,Who Needs Assassins When You’ve Got Hackers?,201601,-0.9081,0.416,0.584,0
"The Huskies, 13-5 with a key matchup with Georgetown looming, won the national championship in 2014 after an indifferent regular season.",UConn Undaunted by Uneven Start (It’s Not March Yet),201601,0.6486,0.127,0.618,0.255
"Health officials said the people infected with the pathogen, which is spreading in Latin America and the Caribbean, had been abroad.",Mosquito-Borne Zika Virus Found in 3 New York State Patients,201601,-0.4939,0.138,0.862,0
The White House is working with Hillary Clinton’s campaign in ways large and small. Their two staffs consult on issues and the positions she takes on the president’s policy priorities.,"Their Boss Stays on the Sideline, but Obama Aides Tilt to Clinton",201601,0,0,1,0
"A woman and her daughter are both listed in stable condition after they were robbed outside a hotel near the airport, the police said.",2 Women Hurt in Robbery at Hotel Near J.F.K. Airport,201601,0.296,0,0.905,0.095
"In a reversal, a judge said the examination of Sumner Redstone, executive chairman of Viacom, was needed to obtain sufficient evidence in a case questioning his mental competence.",Judge Orders Medical Examination of Sumner Redstone,201601,-0.1027,0.055,0.945,0
The technology giant says it will change how it calculates its tax payments in Britain so they are based on a percentage of local sales derived from the country.,Google Pays Britain $185 Million to Settle Back Taxes,201601,0,0,1,0
"Many of the gardens occupy plots of land owned by the City of New York, leaving residents who have tended them for years with few options to oppose the changes.",Community Gardens Imperiled by New York’s Affordable Housing Plans,201601,0,0,1,0
"A major component of the overhaul will be the creation of a new agency that will process federal background checks, called the National Background Investigations Bureau.",Storage of Records of Background Checks Shifted After Last Year’s Security Breach ,201601,0.2732,0,0.916,0.084
The water in Flint and the schools in Detroit have people asking whether Michigan has appointed too many emergency managers in largely black jurisdictions.,Anger in Michigan Over Appointing Emergency Managers,201601,-0.3818,0.102,0.898,0
"Mr. Moffat, the lead writer and an executive producer of the popular BBC science-fiction series, will leave after the 2017 season.",Steven Moffat Leaving ‘Doctor Who’ in 2017,201601,0.3818,0.052,0.826,0.122
"A gunman was apprehended after wounding a Miami Gardens police officer in a parked patrol vehicle in an ambush-style attack, the police said.",Florida: Man Held in Officer’s Ambush,201601,-0.4767,0.14,0.86,0
"Two police officers whose official accounts of a 2014 fatal shooting of a black teenager by a white officer, Jason Van Dyke, contradict parts of a squad-car video have been put on desk duty until investigations are complete.",Illinois: Officers Who Described Shooting Are Taken Off Chicago Streets,201601,-0.7003,0.153,0.847,0
"As fingers point to China as a source of economic concern, its supporters note its potential for growth.",Fears About China’s Economy Fester at Davos,201601,0.6705,0,0.732,0.268
"More than 200 administrative employees are being laid off and another 180 already-vacant positions will be closed, the district said.",Illinois: Chicago Cuts Public School Jobs,201601,0,0,1,0
"Packaged salads produced at a Dole facility in Ohio are linked to one death in Michigan, the Centers for Disease Control and Prevention said.",Dole Salads Packaged in Ohio Linked to Listeria Death,201601,-0.5994,0.151,0.849,0
"Philips, the electronics giant, said it had terminated an agreement to sell a controlling stake in its automotive and LED components business because of regulatory concerns in the United States.",Philips Halts Sale of Controlling Stake in LED Business,201601,0.7184,0,0.818,0.182
"The appearance of angels, an unexpected birth and a violent death coincide in this drama, written by Gee Malik Linton.",Review: Keanu Reeves Undertakes an Investigation in ‘Exposed’,201601,-0.8316,0.315,0.685,0
"Lauren Cohan stars in this small-cast thriller, directed by William Brent Bell, which has enough scary moments to satisfy horror fans.","Review: ‘The Boy,’ in Which a Doll May be Alive, or the Heroine May Be Mad",201601,-0.5423,0.244,0.601,0.155
Mr. Wohl’s multimedia piece for string quartet and percussion had its debut at the Baryshnikov Arts Center.,Review: Daniel Wohl’s ‘Holographic’ Is Performed for the First Time,201601,0,0,1,0
"Presented at Montclair State University, this piece by the Dutch composer Michel van der Aa adapts a hard-to-classify work by the Portuguese writer Fernando Pessoa.","Review: ‘The Book of Disquiet,’ Opera as One Man, With Films",201601,0,0,1,0
"A loose interpretation of Sophocles that features a live pig, this show at New York Live Arts in Chelsea also includes “Elektra Cabaret.”","Review: ‘Elektra’ Runs Wild, With Ann Liv Young",201601,-0.3182,0.103,0.897,0
"“An Evening With Lypsinka’s Maid,” Mr. Epperson’s new show at Feinstein’s/54 Below, features him without his female alter ego.","Review: John Epperson Steps Out, Leaving the Diva at Home",201601,0,0,1,0
An exhibition opening at the German Historical Museum in Berlin shows 100 works clandestinely created by Jews in Nazi-occupied territories.,‘Art From the Holocaust’: The Beauty and Brutality in Forbidden Works,201601,0.25,0,0.905,0.095
"Mr. Trump, in a new negative commercial, assails Mr. Cruz over immigration using footage from Mr. Cruz’s past that shows him uncomfortable and off-script.",Donald Trump Blasts Ted Cruz Using the Senator’s Own Words,201601,-0.743,0.231,0.769,0
"For Sunday, Italian tuna sandwiches. On Monday, sweet potatoes with yogurt and chicken diavolo. Then pork schnitzel, lamb meatballs and more.",What to Cook This Week,201601,0.4588,0,0.87,0.13
"The latest updates on airline cancelations, train service and tourist sites in New York and Washington, D.C.","The Snowstorm Is Over, but Travel Delays Aren’t",201601,0,0,1,0
"Married couples are generally more prosperous, so most lawmakers agree on the value of strong families, but not on how to help them avoid poverty.","Marriage, Poverty and the Political Divide",201601,0.3329,0.197,0.488,0.315
Lanvin’s vision for fall 2016 men’s wear.,Lanvin: Fall 2016,201601,0.25,0,0.75,0.25
Here’s what you need to know about the week’s top stories.,"Your Weekend Briefing: Blizzard, Bloomberg, N.F.L.",201601,0.2023,0,0.847,0.153
Here’s what you need to know about the week’s top stories.,Your Weekend Briefing,201601,0.2023,0,0.847,0.153
"Quotation of the Day for Sunday, January 24, 2016.",Quotation of the Day,201601,0,0,1,0
"Corrections appearing in print on Sunday, January 24, 2016.","Corrections: January 24, 2016",201601,0,0,1,0
The couple were married by Connecticut Gov. Dannel P. Malloy at the Society Room of Hartford.,"Hena Daniels, Andrew Doba",201601,0,0,1,0
"The couple met in business school at the University of Navarra in Barcelona, Spain.","Margaret Howe, Sergio Vera Gutiérrez",201601,0,0,1,0
The couple was set up on a blind date in New York in December 2013.,"Isabel Solmonson, Elliot Cohen",201601,-0.4019,0.172,0.828,0
"The bride works at the Andy Warhol Foundation, and the groom helped found a metal fabrication firm.","Elise Chang, Alastair Kusack",201601,0,0,1,0
Rory McIlroy and Rickie Fowler were part of a five-way tie for the lead at the Abu Dhabi Championship in the United Arab Emirates.,McIlroy Is One of the Leaders,201601,0.6908,0,0.787,0.213
The couple were married in a gondola car ascending Aspen Mountain.,"Kenneth Cohen, Christopher Conway",201601,0,0,1,0
"Manchester United was stunned, 1-0, at home by Southampton in the Premier League.",United Shocked at Home,201601,0.34,0.092,0.724,0.184
"To be with his bride, the Iraq combat war veteran plans to leave the Marines and take a job in Baghdad.",Julia Groeblacher and Daniel Castillo: They’ll Always Have Baghdad,201601,-0.7579,0.306,0.694,0
"The bride and groom work for investment firms in New York, where they met through mutual friends in 2010.","Sarah Pous, Thomas Brown V",201601,0.4767,0,0.853,0.147
"Though the couple both graduated in 2009 from the University of Michigan, they did not meet until two years later at a party in Manhattan.","Danielle Borovoy, Daniel Greenberg",201601,0.4019,0,0.895,0.105
A class exercise on the first day of law school turned into a first date.,"Stephanie Schneider, Matthew Schwartz",201601,0,0,1,0
"The couple met in 1988, after Barry Steinhart placed a personal ad in The Advocate, a national gay news magazine, and James Purcell phoned him.","James Purcell Jr., Barry Steinhart",201601,0,0,1,0
"The couple, who have been together for 46 years, were married on Monday.","Bruce Gober, Donald Ratner",201601,0,0,1,0
The bride and groom grew close while playing on the office soccer team.,"Amélie de Richemont, Thomas Atkinson",201601,0.2023,0,0.87,0.13
The bride and groom met in Houston via Tinder in 2014.,"Allison White, Matthew Alexander",201601,0,0,1,0
The bride and groom met on Tinder in February 2014.,"Maria Simon, Adam Kushner",201601,0,0,1,0
"A day after the Knicks’ worst defeat of the season, an aching Carmelo Anthony scored only 9 points and sat out the final quarter in Charlotte.",Knicks Show Little but Midseason Malaise in Loss to Hornets,201601,-0.8834,0.329,0.671,0
"Lindsey Vonn won a women’s World Cup downhill in Cortina, Italy, on Saturday to set a record of 37 victories in the discipline.",Lindsay Vonn Sets Downhill Record,201601,0.5719,0,0.844,0.156
"McGRATH--Earl, died on January 7, predeceased by his beloved wife of 44 years, Camilla McGrath. A memorial service for Earl will be held on March 12th in New York City. 1/3","Paid Notice: Deaths  MCGRATH, EARL",201601,-0.0772,0.103,0.802,0.095
"HAINES--Daniel W.,died January 11, 2016, age 78. Husband of Brynne, father of Gordon and Laurel, retired Professor of Engineering at Manhattan College and University of South Carolina. Greatly interested in music, substitutes for wood in musical i...","Paid Notice: Deaths  HAINES, DANIEL W.",201601,0.4576,0,0.923,0.077
"MISSETT--Barbara Thatcher. 77 years old, died peacefully at her home in West Palm Beach, FL, on January 20, 2016, surrounded by her family. Barbara was born on May 25, 1938 in Washington, DC to Herbert and Virginia Thatcher. Barbara graduated from...","Paid Notice: Deaths  MISSETT, BARBARA THATCHER",201601,-0.0516,0.078,0.848,0.074
